NM_016519.5,0.0260668,0.0246823,0.0344959,22.5386
NM_001633.3,0,0.104244,0.0486571,0.114986
NM_001287214.1,3.99182,1.84292,1.50506,0.74111
NM_001287215.1,1.08003,1.81309,48.8574,1.71693
NM_001287216.1,0,0.543497,0.348348,1.25072
NM_001634.5,147.255,121.523,158.588,71.9897
NM_001142.2,0,0,0,0
NM_182680.1,0,0,0,0
NM_182681.1,0,0,0,0
NM_001143.1,0,0,0,0
NM_001144.5,13.8617,11.8259,3.69886,6.24643
NM_001323511.1,66.4351,41.2997,51.9642,99.0657
NM_001323512.1,0,0,0.82054,1.49568
NM_000479.4,14.3745,4.86488,1.59819,0.373105
NM_001164690.2,0,0,0,0
NM_001164691.2,0.0617457,0,0,0.158897
NM_020547.3,0,0.174891,0,0
NM_000036.2,0,2.78364e-05,0,0
NM_001172626.1,0,0.0412476,0,0
NM_001257360.1,2.03969,3.76104,0,1.50791
NM_001257361.1,6.1501,9.3327,6.44101,10.2746
NM_001308170.1,1.40552,0.715234,0.495382,2.94839
NM_004037.7,2.11483,6.69126,0,1.80932
NM_139156.3,4.64436,26.6061,1.31066,9.34936
NM_203404.1,0.340691,6.51747,0.00255309,2.52978
NM_000480.2,0.468343,0.73281,0,0
NM_001025389.1,0,0,0.704703,0.125003
NM_001025390.1,0,0.323847,1.27052,0
NM_001172430.1,1.5434e-06,0,1.34088,0
NM_001172431.1,1.11488,1.53787,8.05912,0.35754
NM_001635.3,0,0,0,15.5972
NM_139316.2,0,0,0.0209657,3.74996
NM_001320632.1,0,0,0,0.0661791
NM_001320633.1,0.201251,0,0,4.27141
NM_001320634.1,9.93069,11.9853,4.98567,6.90529
NM_001320640.1,0.48054,0,0,10.187
NM_001320641.1,1.1062,1.82795,0.486636,0
NM_001320642.1,0,0.0562679,0,0
NM_004305.3,0,0,0,0.0791851
NM_139343.2,0.0487671,0,0,5.93637
NM_139344.2,0,0,0,0
NM_139345.2,0,0,0,0
NM_139346.2,0,0,0,0.0569455
NM_139347.2,1.0963,0.979614,0,0
NM_139348.2,14.4516,11.8705,1.69969,0
NM_139349.2,0,0,0,0
NM_139350.2,7.44938,23.2924,0,0
NM_139351.2,0,0.00068471,0,0
NM_000481.3,0,3.4995,0,7.76237
NM_001164710.1,1.39034,0,0,0
NM_001164711.1,0,0.407646,1.95435,0.570454
NM_001164712.1,0,2.17009e-06,0,0.783077
NM_001008221.1,0.443934,0.488487,0.0537252,0
NM_004038.3,0,3.15554e-09,4.36058e-08,3.3391e-09
NM_001008218.1,0,0.688455,0.780853,0.0336622
NM_001008219.2,0,0,0,0
NM_001346780.1,0.00512121,0.00335187,0.000704625,0
NM_000699.3,0,0,0,0
NM_020978.4,2.36327,3.04136,5.15981,9.66783
NM_001097577.2,2.62766,2.2974,4.11796,3.64328
NM_001145.4,0.774876,5.48069e-07,0.821219,4.07274
NM_001146.4,0.0284903,2.07361,0,10.7694
NM_001199859.2,0.070044,1.63515,0,5.87192
NM_001314051.1,0.327754,1.81938,0.0975111,1.92289
NM_001118887.1,0,0,0,0.212225
NM_001118888.1,0.240445,0.407766,0.295864,0.289202
NM_001147.2,0,0,0,0.10892
NM_000037.3,6.57243e-11,0,0,1.18798
NM_001142445.1,0,0,0,0
NM_001142446.1,0,0,0,0.692893
NM_020475.2,0.12589,8.41314e-06,0.00153805,0
NM_020476.2,8.4005e-07,1.40529,0.648862,0.562535
NM_020477.2,0.404002,0.036812,0.000139675,6.59433e-08
NM_020478.4,0,0,0,0
NM_020480.4,0,0,0.219164,0
NM_001127493.1,1.89113e-08,0.181495,0.849017,13.2261
NM_001148.4,0.024816,0.00761834,0.722769,29.6316
NM_020977.3,0.0793444,0,1.32556,18.2883
NM_001149.3,1.19122,4.22492,1.35782,4.64987
NM_001204403.1,1.17059,2.83727,2.7481,0.362837
NM_001204404.1,0,0.911092,0.399794,12.1441
NM_001320874.1,0,0,0,0
NM_020987.4,0.0180964,0.0794841,0.0473907,14.1413
NM_001150.2,410.678,348.213,0.0184662,0.110528
NM_001151.3,77.5252,46.8013,15.7236,35.9722
NM_001152.4,846.482,724.834,535.725,258.833
NM_001636.3,345.461,469.304,61.2246,118.381
NM_000700.2,833.895,1172.38,2202.8,224.774
NM_001002857.1,94.5992,129.696,180.191,31.7548
NM_001002858.2,4.42005,3.31804,0,1.16309
NM_001136015.2,6.79873,2.92733,18.2482,2.15623
NM_004039.2,1327.48,795.177,1847.87,510.03
NM_005139.2,139.485,163.52,172.417,18.417
NM_001153.4,50.3005,48.5917,24.4277,4.38431
NM_001320698.1,1.03045,0.612741,2.79753,2.93413
NM_001320700.1,3.73209,1.49534,71.5626,0.250321
NM_001320702.1,0,0,0.655383,0
NM_001154.3,743.511,481.255,727.287,275.101
NM_001155.4,0,0.154657,10.5276,71.1934
NM_001193544.1,0.309834,0.252822,62.6667,20.7377
NM_001156.4,127.252,121.957,124.518,47.1608
NM_001320879.1,20.9989,2.67469,40.7482,2.56473
NM_001320880.1,0.0563934,0.00813274,0.140006,0.330359
NM_004034.3,0.395446,0.42031,0.488273,6.86145
NM_001157.2,10.0794,23.0166,3.48545,4.41428
NM_001278407.1,14.0839,4.38712,65.8337,8.96179
NM_001278408.1,2.64035,4.04057,2.68202,1.27587
NM_001278409.1,0,0,0,0
NM_145868.1,16.8269,37.4991,2.01634e-09,0
NM_145869.1,0.442371,6.96887e-09,4.866,0
NM_001003954.2,0,0,0,0
NM_004306.3,0,0,0,0.0366261
NM_001177506.1,0,0,0,0
NM_001177507.1,0,0.127589,1.27712,0
NM_001637.3,0,0,0,0.477204
NM_001158.4,0,0,0,0.0626238
